cnpj,data_base,mes,logo
01099318000134,2021-05-01,2,1
01099318000134,2021-05-01,3,1
01114682000126,2019-05-01,1,1
01114682000126,2019-05-01,2,1
01114682000126,2019-05-01,3,1
01114682000126,2019-05-01,4,1
01114682000126,2019-05-01,5,1
01114682000126,2019-05-01,6,1
01114682000126,2019-05-01,7,1
01114682000126,2019-05-01,8,1
01114682000126,2019-05-01,9,1
01114682000126,2019-05-01,10,1
01114682000126,2019-05-01,11,1
01121592000162,2020-12-01,1,1
01121592000162,2020-12-01,2,1
01121592000162,2020-12-01,3,1
01121592000162,2020-12-01,4,1
01121592000162,2020-12-01,5,1
01121592000162,2020-12-01,6,1
01121592000162,2020-12-01,7,1
01121592000162,2020-12-01,8,1
01121592000162,2020-12-01,9,1
01121592000162,2020-12-01,10,1
01121592000162,2020-12-01,11,1
01121592000162,2020-12-01,12,1
01121592000162,2020-12-01,13,1
01121592000162,2020-12-01,14,1
01121592000162,2020-12-01,15,1
01121592000162,2020-12-01,16,1
01121592000162,2020-12-01,17,1
01121592000162,2020-12-01,18,1
01121592000162,2020-12-01,19,1
01137217000100,2021-07-01,1,1
01137217000100,2021-07-01,2,1
01137217000100,2021-07-01,3,1
01137217000100,2021-07-01,4,1
01163538000180,2021-09-01,1,1
01163538000180,2021-09-01,2,1
01163538000180,2021-09-01,3,1
01163538000180,2021-09-01,4,1
01163538000180,2021-09-01,5,1
01163538000180,2021-09-01,6,1
01163538000180,2021-09-01,7,1
01163538000180,2021-09-01,8,1
01163538000180,2021-09-01,9,1
01163538000180,2021-09-01,10,1
01163538000180,2021-09-01,11,1
01163538000180,2021-09-01,12,1
01163538000180,2021-09-01,13,1
01163538000180,2021-09-01,14,1
01247661000189,2021-02-01,1,1
01247661000189,2021-02-01,2,1
01247661000189,2021-02-01,3,1
01247661000189,2021-02-01,4,1
01247661000189,2021-02-01,5,1
01247661000189,2021-02-01,6,1
01247661000189,2021-02-01,7,1
01247661000189,2021-02-01,8,1
01247661000189,2021-02-01,9,1
01247661000189,2021-02-01,10,1
01247661000189,2021-02-01,11,1
01247661000189,2021-02-01,12,1
01247661000189,2021-02-01,13,1
01248111000184,2021-02-01,1,1
01248111000184,2021-02-01,2,1
01248111000184,2021-02-01,3,1
01248111000184,2021-02-01,4,1
01248111000184,2021-02-01,5,1
01248111000184,2021-02-01,6,1
01248111000184,2021-02-01,7,1
01248111000184,2021-02-01,8,1
01248111000184,2021-02-01,9,1
01248111000184,2021-02-01,10,1
01248111000184,2021-02-01,11,1
01248111000184,2021-02-01,12,1
01248111000184,2021-02-01,13,1
01248111000184,2021-02-01,14,1
01248111000184,2021-02-01,15,1
01248111000184,2021-02-01,16,1
01248111000184,2021-02-01,17,1
01248111000184,2021-02-01,18,1
01248111000184,2021-02-01,19,1
01261309000106,2016-02-01,1,1
01261309000106,2016-02-01,2,1
01261309000106,2016-02-01,3,1
01261309000106,2016-02-01,4,1
01261309000106,2016-02-01,5,1
01261309000106,2016-02-01,6,1
01261309000106,2016-02-01,7,1
01261309000106,2016-02-01,8,1
01261309000106,2016-02-01,9,1
01261309000106,2016-02-01,10,1
01261309000106,2016-02-01,11,1
01261309000106,2016-02-01,12,1
01261309000106,2016-02-01,13,1
01261309000106,2016-02-01,14,1
01261309000106,2016-02-01,15,1
01261309000106,2016-02-01,16,1
01261309000106,2016-02-01,17,1
01261309000106,2016-02-01,18,1
01261309000106,2016-02-01,19,1
01261309000106,2016-02-01,20,1
01261309000106,2016-02-01,21,1
01261309000106,2016-02-01,22,1
01261309000106,2016-02-01,23,1
01261309000106,2016-02-01,24,1
01261309000106,2016-02-01,25,1
01261309000106,2016-02-01,26,1
01261309000106,2016-02-01,27,1
01261309000106,2016-02-01,28,1
01261309000106,2016-02-01,29,1
01261309000106,2016-02-01,30,1
01261309000106,2016-02-01,31,1
01261309000106,2016-02-01,32,1
01261309000106,2016-02-01,33,1
01261309000106,2016-02-01,34,1
01261309000106,2016-02-01,35,1
01261309000106,2016-02-01,36,1
01261309000106,2016-02-01,37,1
01261309000106,2016-02-01,38,1
01261309000106,2016-02-01,39,1
01261309000106,2016-02-01,40,1
01261309000106,2016-02-01,41,1
01261309000106,2016-02-01,42,1
01261309000106,2016-02-01,43,1
01261309000106,2016-02-01,44,1
01261309000106,2016-02-01,45,1
01261309000106,2016-02-01,46,1
01261309000106,2016-02-01,47,1
01261309000106,2016-02-01,48,1
01261309000106,2016-02-01,49,1
01261309000106,2016-02-01,50,1
01261309000106,2016-02-01,51,1
01261309000106,2016-02-01,52,1
01261309000106,2016-02-01,53,1
01261309000106,2016-02-01,54,1
01261309000106,2016-02-01,55,1
01272361000150,2022-04-01,1,1
01272361000150,2022-04-01,2,1
01272361000150,2022-04-01,3,1
01272361000150,2022-04-01,4,1
01273810000184,2018-08-01,1,1
01273810000184,2018-08-01,2,1
01273810000184,2018-08-01,3,1
01273810000184,2018-08-01,4,1
01273810000184,2018-08-01,5,1
01273810000184,2018-08-01,6,1
01273810000184,2018-08-01,7,1
01273810000184,2018-08-01,8,1
01273810000184,2018-08-01,9,1
01273810000184,2018-08-01,10,1
01273810000184,2018-08-01,11,1
01273810000184,2018-08-01,12,1
01273810000184,2018-08-01,13,1
01273810000184,2018-08-01,14,1
01273810000184,2018-08-01,15,1
01273810000184,2018-08-01,16,1
01273810000184,2018-08-01,17,1
01273810000184,2018-08-01,18,1
01273810000184,2018-08-01,19,1
01273810000184,2018-08-01,20,1
01273810000184,2018-08-01,21,1
01273810000184,2018-08-01,22,1
01273810000184,2018-08-01,23,1
01273810000184,2018-08-01,24,1
01273810000184,2018-08-01,25,1
01273810000184,2018-08-01,26,1
01273810000184,2018-08-01,27,1
01273810000184,2018-08-01,28,1
01273810000184,2018-08-01,29,1
01273810000184,2018-08-01,30,1
01273810000184,2018-08-01,31,1
01273810000184,2018-08-01,32,1
01273810000184,2018-08-01,33,1
01273810000184,2018-08-01,34,1
01273810000184,2018-08-01,35,1
01273810000184,2018-08-01,36,1
01273810000184,2018-08-01,37,1
01273810000184,2018-08-01,38,1
01273810000184,2018-08-01,39,1
01273810000184,2018-08-01,40,1
01273810000184,2018-08-01,41,1
01273810000184,2018-08-01,42,1
01273810000184,2018-08-01,43,1
01273810000184,2018-08-01,44,1
01273810000184,2018-08-01,45,1
01273810000184,2018-08-01,46,1
01273810000184,2018-08-01,47,1
01273810000184,2018-08-01,48,1
01273810000184,2018-08-01,49,1
01273810000184,2018-08-01,50,1
01298443000173,2018-01-01,1,1
01298443000173,2018-01-01,2,1
01298443000173,2018-01-01,3,1
01298443000173,2018-01-01,4,1
01298443000173,2018-01-01,5,1
01298443000173,2018-01-01,6,1
01298443000173,2018-01-01,7,1
01298443000173,2018-01-01,8,1
01298443000173,2018-01-01,9,1
01298443000173,2018-01-01,10,1
01298443000173,2018-01-01,11,1
01298443000173,2018-01-01,12,1
01298443000173,2018-01-01,13,1
01298443000173,2018-01-01,14,1
01298443000173,2018-01-01,15,1
01298443000173,2018-01-01,16,1
01298443000173,2018-01-01,17,1
01298443000173,2018-01-01,18,1
01298443000173,2018-01-01,19,1
01298443000173,2018-01-01,20,1
01298443000173,2018-01-01,21,1
01298443000173,2018-01-01,22,1
01298443000173,2018-01-01,23,1
01298443000173,2018-01-01,24,1
01298443000173,2018-01-01,25,1
01298443000173,2018-01-01,26,1
01298443000173,2018-01-01,27,1
01298443000173,2018-01-01,28,1
01298443000173,2018-01-01,29,1
01298443000173,2018-01-01,30,1
01298443000173,2018-01-01,31,1
01298443000173,2018-01-01,32,1
01298443000173,2018-01-01,33,1
01298443000173,2018-01-01,34,1
01298443000173,2018-01-01,35,1
01298443000173,2018-01-01,36,1
01298443000173,2018-01-01,37,1
01298443000173,2018-01-01,38,1
01298443000173,2018-01-01,39,1
01298443000173,2018-01-01,40,1
01298443000173,2018-01-01,41,1
01298443000173,2018-01-01,42,1
01298443000173,2018-01-01,43,1
01298443000173,2018-01-01,44,1
01298443000173,2018-01-01,45,1
01298443000173,2018-01-01,46,1
01298443000173,2018-01-01,47,1
01298443000173,2018-01-01,48,1
01298443000173,2018-01-01,49,1
01298443000173,2018-01-01,50,1
01298443000173,2018-01-01,51,1
01298443000173,2018-01-01,52,1
01298443000173,2018-01-01,53,1
01298443000173,2018-01-01,54,1
01298443000173,2018-01-01,55,1
01298443000173,2018-01-01,56,1
01298443000173,2018-01-01,57,1
01298443000173,2018-01-01,58,1
01298443000173,2018-01-01,59,1
01318001000141,2022-08-01,1,1
01318001000141,2022-08-01,2,1
01318001000141,2022-08-01,3,1
01347878000160,2021-05-01,1,1
01347878000160,2021-05-01,2,1
01347878000160,2021-05-01,3,1
01347878000160,2021-05-01,4,1
01347878000160,2021-05-01,5,1
01413092000102,2018-04-01,1,1
01413092000102,2018-04-01,2,1
01413092000102,2018-04-01,3,1
01413092000102,2018-04-01,4,1
01413092000102,2018-04-01,5,1
01413092000102,2018-04-01,6,1
01413092000102,2018-04-01,7,1
01413092000102,2018-04-01,8,1
01413092000102,2018-04-01,9,1
01413092000102,2018-04-01,10,1
01413092000102,2018-04-01,11,1
01413092000102,2018-04-01,12,1
01413092000102,2018-04-01,13,1
01413092000102,2018-04-01,14,1
01413092000102,2018-04-01,15,1
01413092000102,2018-04-01,16,1
01413092000102,2018-04-01,17,1
01413092000102,2018-04-01,18,1
01413092000102,2018-04-01,19,1
01413092000102,2018-04-01,20,1
01413092000102,2018-04-01,21,1
01413092000102,2018-04-01,22,1
01413092000102,2018-04-01,23,1
01413092000102,2018-04-01,24,1
01413092000102,2018-04-01,25,1
01413092000102,2018-04-01,26,1
01413092000102,2018-04-01,27,1
01415517000104,2022-01-01,1,1
01415517000104,2022-01-01,2,1
01415517000104,2022-01-01,3,1
01415517000104,2022-01-01,4,1
01415517000104,2022-01-01,5,1
01415517000104,2022-01-01,6,1
01415517000104,2022-01-01,7,1
01415517000104,2022-01-01,8,1
01415517000104,2022-01-01,9,1
01415517000104,2022-01-01,10,1
01421225000184,2021-11-01,1,1
01421225000184,2021-11-01,2,1
01421225000184,2021-11-01,3,1
01421225000184,2021-11-01,4,1
01421225000184,2021-11-01,5,1
01421225000184,2021-11-01,6,1
01421225000184,2021-11-01,7,1
01421225000184,2021-11-01,8,1
01421225000184,2021-11-01,9,1
01421225000184,2021-11-01,10,1
01421225000184,2021-11-01,11,1
01421225000184,2021-11-01,12,1
01424895000154,2019-09-01,1,1
01424895000154,2019-09-01,2,1
01424895000154,2019-09-01,3,1
01424895000154,2019-09-01,4,1
01424895000154,2019-09-01,5,1
01424895000154,2019-09-01,6,1
01424895000154,2019-09-01,7,1
01426365000145,2022-04-01,1,1
01426365000145,2022-04-01,2,1
01426365000145,2022-04-01,3,1
01426365000145,2022-04-01,4,1
01426365000145,2022-04-01,5,1
01426365000145,2022-04-01,6,1
01426365000145,2022-04-01,7,1
01448236000158,2019-08-01,1,1
01448236000158,2019-08-01,2,1
01448236000158,2019-08-01,3,1
01448236000158,2019-08-01,4,1
01448236000158,2019-08-01,5,1
01448236000158,2019-08-01,6,1
01448236000158,2019-08-01,7,1
01448236000158,2019-08-01,8,1
01448236000158,2019-08-01,9,1
01448236000158,2019-08-01,10,1
01448236000158,2019-08-01,11,1
01448236000158,2019-08-01,12,1
01471899000193,2022-05-01,1,1
01471899000193,2022-05-01,2,1
01471899000193,2022-05-01,3,1
01471899000193,2022-05-01,4,1
01482939000100,2022-07-01,1,1
01482939000100,2022-07-01,2,1
01482939000100,2022-07-01,3,1
01482939000100,2022-07-01,4,1
01485092000100,2017-10-01,1,1
01485092000100,2017-10-01,2,1
01485092000100,2017-10-01,3,1
01485092000100,2017-10-01,4,1
01485092000100,2017-10-01,5,1
01485092000100,2017-10-01,6,1
01485092000100,2017-10-01,7,1
01485092000100,2017-10-01,8,1
01485092000100,2017-10-01,9,1
01485092000100,2017-10-01,10,1
01485092000100,2017-10-01,11,1
01485092000100,2017-10-01,12,1
01485092000100,2017-10-01,13,1
01485092000100,2017-10-01,14,1
01485092000100,2017-10-01,15,1
01485092000100,2017-10-01,16,1
01485092000100,2017-10-01,17,1
01485092000100,2017-10-01,18,1
01485092000100,2017-10-01,19,1
01485092000100,2017-10-01,20,1
01485092000100,2017-10-01,21,1
01485092000100,2017-10-01,22,1
01485092000100,2017-10-01,23,1
01485092000100,2017-10-01,24,1
01485092000100,2017-10-01,25,1
01485092000100,2017-10-01,26,1
01485092000100,2017-10-01,27,1
01485092000100,2017-10-01,28,1
01485092000100,2017-10-01,29,1
01485092000100,2017-10-01,30,1
01485092000100,2017-10-01,31,1
01485092000100,2017-10-01,32,1
01485092000100,2017-10-01,33,1
01485092000100,2017-10-01,34,1
01485092000100,2017-10-01,35,1
01485092000100,2017-10-01,36,1
01485092000100,2017-10-01,37,1
01485092000100,2017-10-01,38,1
01485092000100,2017-10-01,39,1
01485092000100,2017-10-01,40,1
01485092000100,2017-10-01,41,1
01485092000100,2017-10-01,42,1
01485092000100,2017-10-01,43,1
01485092000100,2017-10-01,44,1
01485092000100,2017-10-01,45,1
01549753000113,2022-10-01,1,1
01615998000100,2020-11-01,1,1
01615998000100,2020-11-01,2,1
01615998000100,2020-11-01,3,1
01615998000100,2020-11-01,4,1
01615998000100,2020-11-01,5,1
01615998000100,2020-11-01,6,1
01615998000100,2020-11-01,7,1
01615998000100,2020-11-01,8,1
01615998000100,2020-11-01,9,1
01615998000100,2020-11-01,10,1
01615998000100,2020-11-01,11,1
01615998000100,2020-11-01,12,1
01615998000100,2020-11-01,13,1
01615998000100,2020-11-01,14,1
01615998000100,2020-11-01,15,1
01615998000100,2020-11-01,16,1
01615998000100,2020-11-01,17,1
01615998000100,2020-11-01,18,1
01615998000100,2020-11-01,19,1
01615998000100,2020-11-01,20,1
01615998000100,2020-11-01,21,1
01615998000100,2020-11-01,22,1
01615998000100,2020-11-01,23,1
01615998000100,2020-11-01,24,1
01622864000108,2022-10-01,1,1
01650765000130,2021-05-01,1,1
01652732000129,2022-01-01,1,1
01652732000129,2022-01-01,2,1
01652732000129,2022-01-01,3,1
01652732000129,2022-01-01,4,1
01652732000129,2022-01-01,5,1
01652732000129,2022-01-01,6,1
01652732000129,2022-01-01,7,1
01652732000129,2022-01-01,8,1
01652732000129,2022-01-01,9,1
01652732000129,2022-01-01,10,1
01664949000159,2017-05-01,1,1
01664949000159,2017-05-01,2,1
01664949000159,2017-05-01,3,1
01664949000159,2017-05-01,4,1
01664949000159,2017-05-01,5,1
01664949000159,2017-05-01,6,1
01664949000159,2017-05-01,7,1
01664949000159,2017-05-01,8,1
01664949000159,2017-05-01,9,1
01664949000159,2017-05-01,10,1
01664949000159,2017-05-01,11,1
01664949000159,2017-05-01,12,1
01664949000159,2017-05-01,13,1
01664949000159,2017-05-01,14,1
01664949000159,2017-05-01,15,1
01664949000159,2017-05-01,16,1
01664949000159,2017-05-01,17,1
01664949000159,2017-05-01,18,1
01664949000159,2017-05-01,19,1
01664949000159,2017-05-01,20,1
01664949000159,2017-05-01,21,1
01664949000159,2017-05-01,22,1
01664949000159,2017-05-01,23,1
01664949000159,2017-05-01,24,1
01664949000159,2017-05-01,25,1
01664949000159,2017-05-01,26,1
01664949000159,2017-05-01,27,1
01664949000159,2017-05-01,28,1
01664949000159,2017-05-01,29,1
01664949000159,2017-05-01,30,1
01664949000159,2017-05-01,31,1
01664949000159,2017-05-01,32,1
01664949000159,2017-05-01,33,1
01664949000159,2017-05-01,34,1
01664949000159,2017-05-01,35,1
01664949000159,2017-05-01,36,1
01664949000159,2017-05-01,37,1
01664949000159,2017-05-01,38,1
01664949000159,2017-05-01,39,1
01664949000159,2017-05-01,40,1
01664949000159,2017-05-01,41,1
01664949000159,2017-05-01,42,1
01664949000159,2017-05-01,43,1
01664949000159,2017-05-01,44,1
01664949000159,2017-05-01,45,1
01664949000159,2017-05-01,46,1
01664949000159,2017-05-01,47,1
01664949000159,2017-05-01,48,1
01664949000159,2017-05-01,49,1
01664949000159,2017-05-01,50,1
01664949000159,2017-05-01,51,1
01664949000159,2017-05-01,52,1
01664949000159,2017-05-01,53,1
01664949000159,2017-05-01,54,1
01664949000159,2017-05-01,55,1
01664949000159,2017-05-01,56,1
01664949000159,2017-05-01,57,1
01664949000159,2017-05-01,58,1
01664949000159,2017-05-01,59,1
01664949000159,2017-05-01,60,1
01664949000159,2017-05-01,61,1
01664949000159,2017-05-01,62,1
01664949000159,2017-05-01,63,1
01664949000159,2017-05-01,64,1
01664949000159,2017-05-01,65,1
01664949000159,2017-05-01,66,1
01664949000159,2017-05-01,67,1
01675208000173,2022-03-01,1,1
01675208000173,2022-03-01,2,1
01675208000173,2022-03-01,3,1
01675208000173,2022-03-01,4,1
01675208000173,2022-03-01,5,1
01675208000173,2022-03-01,6,1
01675208000173,2022-03-01,7,1
01675208000173,2022-03-01,8,1
01685851000188,2020-06-01,1,1
01685851000188,2020-06-01,2,1
01685851000188,2020-06-01,3,1
01685851000188,2020-06-01,4,1
01685851000188,2020-06-01,5,1
01685851000188,2020-06-01,6,1
01685851000188,2020-06-01,7,1
01685851000188,2020-06-01,8,1
01685851000188,2020-06-01,9,1
01685851000188,2020-06-01,10,1
01690356000167,2021-12-01,1,1
01690356000167,2021-12-01,2,1
01690356000167,2021-12-01,3,1
01707536000104,2019-10-01,1,1
01707536000104,2019-10-01,2,1
01707536000104,2019-10-01,3,1
01707536000104,2019-10-01,4,1
01707536000104,2019-10-01,5,1
01707536000104,2019-10-01,6,1
01707536000104,2019-10-01,7,1
01707536000104,2019-10-01,8,1
01707536000104,2019-10-01,9,1
01707536000104,2019-10-01,10,1
01707536000104,2019-10-01,11,1
01707536000104,2019-10-01,12,1
01707536000104,2019-10-01,13,1
01707536000104,2019-10-01,14,1
01707536000104,2019-10-01,15,1
01707536000104,2019-10-01,16,1
01722935000144,2022-03-01,1,1
01722935000144,2022-03-01,2,1
01722935000144,2022-03-01,3,1
01722935000144,2022-03-01,4,1
01722935000144,2022-03-01,5,1
01722935000144,2022-03-01,6,1
01722935000144,2022-03-01,7,1
01722935000144,2022-03-01,8,1
01746918000147,2017-05-01,1,1
01746918000147,2017-05-01,2,1
01746918000147,2017-05-01,3,1
01746918000147,2017-05-01,4,1
01746918000147,2017-05-01,5,1
01746918000147,2017-05-01,6,1
01746918000147,2017-05-01,7,1
01746918000147,2017-05-01,8,1
01746918000147,2017-05-01,9,1
01746918000147,2017-05-01,10,1
01746918000147,2017-05-01,11,1
01746918000147,2017-05-01,12,1
01746918000147,2017-05-01,13,1
01746918000147,2017-05-01,14,1
01746918000147,2017-05-01,15,1
01746918000147,2017-05-01,16,1
01746918000147,2017-05-01,17,1
01746918000147,2017-05-01,18,1
01746918000147,2017-05-01,19,1
01746918000147,2017-05-01,20,1
01746918000147,2017-05-01,21,1
01746918000147,2017-05-01,22,1
01746918000147,2017-05-01,23,1
01746918000147,2017-05-01,24,1
01746918000147,2017-05-01,25,1
01746918000147,2017-05-01,26,1
01746918000147,2017-05-01,27,1
01746918000147,2017-05-01,28,1
01790382000167,2021-04-01,1,1
01790382000167,2021-04-01,2,1
01790382000167,2021-04-01,3,1
01790382000167,2021-04-01,4,1
01790382000167,2021-04-01,5,1
01808382000147,2022-08-01,1,1
01808382000147,2022-08-01,2,1
01808382000147,2022-08-01,3,1
01919316000144,2021-03-01,1,1
01919316000144,2021-03-01,2,1
01919316000144,2021-03-01,3,1
01919316000144,2021-03-01,4,1
01919316000144,2021-03-01,5,1
01919316000144,2021-03-01,6,1
01919316000144,2021-03-01,7,1
01919316000144,2021-03-01,8,1
01919316000144,2021-03-01,9,1
01919316000144,2021-03-01,10,1
01919316000144,2021-03-01,11,1
01919316000144,2021-03-01,12,1
01919316000144,2021-03-01,13,1
01919316000144,2021-03-01,14,1
01919316000144,2021-03-01,15,1
01919316000144,2021-03-01,16,1
01919316000144,2021-03-01,17,1
01919316000144,2021-03-01,18,1
01919316000144,2021-03-01,19,1
01919316000144,2021-03-01,20,1
01921367000100,2019-06-01,1,1
01921367000100,2019-06-01,2,1
01921367000100,2019-06-01,3,1
01921367000100,2019-06-01,4,1
01921367000100,2019-06-01,5,1
01921367000100,2019-06-01,6,1
01926868000180,2020-04-01,1,1
01926868000180,2020-04-01,2,1
01926868000180,2020-04-01,3,1
01934404000115,2022-03-01,1,1
01934404000115,2022-03-01,2,1
01934404000115,2022-03-01,3,1
01934404000115,2022-03-01,4,1
01934404000115,2022-03-01,5,1
01934404000115,2022-03-01,6,1
01934404000115,2022-03-01,7,1
01934404000115,2022-03-01,8,1
02010893000181,2022-10-01,1,1
02029749000197,2022-04-01,1,1
02029749000197,2022-04-01,2,1
02029749000197,2022-04-01,3,1
02029749000197,2022-04-01,4,1
02029749000197,2022-04-01,5,1
02029749000197,2022-04-01,6,1
02029749000197,2022-04-01,7,1
02041190000110,2020-06-01,1,1
02041190000110,2020-06-01,2,1
02041190000110,2020-06-01,3,1
02041190000110,2020-06-01,4,1
02041190000110,2020-06-01,5,1
02041190000110,2020-06-01,6,1
02041190000110,2020-06-01,7,1
02041190000110,2020-06-01,8,1
02041190000110,2020-06-01,9,1
02044526000360,2021-06-01,1,1
02044526000360,2021-06-01,2,1
02044526000360,2021-06-01,3,1
02044526000360,2021-06-01,4,1
02044526000360,2021-06-01,5,1
02044526000360,2021-06-01,6,1
02044526000360,2021-06-01,7,1
02044526000360,2021-06-01,8,1
02044526000360,2021-06-01,9,1
02044526000360,2021-06-01,10,1
02044526000360,2021-06-01,11,1
02044526000360,2021-06-01,12,1
02044526000360,2021-06-01,13,1
02044526000360,2021-06-01,14,1
02044526000360,2021-06-01,15,1
02044526000360,2021-06-01,16,1
02044526000360,2021-06-01,17,1
02045747000191,2022-05-01,1,1
02045747000191,2022-05-01,2,1
02045747000191,2022-05-01,3,1
02045747000191,2022-05-01,4,1
02045747000191,2022-05-01,5,1
02045747000191,2022-05-01,6,1
02070887000110,2021-03-01,1,1
02070887000110,2021-03-01,2,1
02070887000110,2021-03-01,3,1
02070887000110,2021-03-01,4,1
02070887000110,2021-03-01,5,1
02074026000100,2021-07-01,1,1
02074026000100,2021-07-01,2,1
02074026000100,2021-07-01,3,1
